Episode,Dataset,Qty fog nodes,Strategy,Random seed,P1,P2,P3,P4,P5,Simulation time,Avg task time,Total energy,Gateway idle energy,Gateway busy energy,Gateway total energy,Avg Gateway Busy Time,Avg Reward
162,1k,16,TP_DRL,3,245,71,9,0,0,2548.718963737201,19.69968394934261,1221745.430646068,238814.96690217577,0.0,238814.96690217577,0.0,0.0539564519055142
163,1k,16,TP_DRL,3,247,69,8,0,0,2548.718963737201,18.904280312718733,1215414.2486918126,238814.96690217577,0.0,238814.96690217577,0.0,0.0574312309184889
164,1k,16,TP_DRL,3,223,74,6,0,0,2597.231738844905,19.235303045651648,1248314.9897584256,243360.6139297677,0.0,243360.6139297677,0.0,0.06280367785296
165,1k,16,TP_DRL,3,232,70,8,0,0,2548.718963737201,18.851510892531177,1230297.9775596077,238814.96690217577,0.0,238814.96690217577,0.0,0.0611777918214806
166,1k,16,TP_DRL,3,252,76,8,0,0,2548.718963737201,19.148912799549283,1204863.4174970808,238814.96690217577,0.0,238814.96690217577,0.0,0.048395908538992
167,1k,16,TP_DRL,3,247,76,9,0,0,2548.718963737201,18.956747890434777,1207798.877433558,238814.96690217577,0.0,238814.96690217577,0.0,0.0505299524529968
168,1k,16,TP_DRL,3,256,74,9,0,0,2548.718963737201,18.606225877198504,1197879.0769644256,238814.96690217577,0.0,238814.96690217577,0.0,0.0498588346854929
169,1k,16,TP_DRL,3,223,70,6,0,0,2548.718963737201,19.375900977558583,1247682.7177746468,238814.96690217577,0.0,238814.96690217577,0.0,0.0660063487961907
170,1k,16,TP_DRL,3,239,74,4,0,0,2597.231732240437,19.730912760067618,1239062.8760094617,243360.6133109289,0.0,243360.6133109289,0.0,0.0584882980612128
171,1k,16,TP_DRL,3,250,82,8,0,0,2597.231740068819,19.70827495474277,1215301.869164039,243360.6140444484,0.0,243360.6140444484,0.0,0.0450070987786682
172,1k,16,TP_DRL,3,239,67,9,0,0,2548.718963737201,19.652163663029462,1229827.3100272275,238814.96690217577,0.0,238814.96690217577,0.0,0.0574627906457689
173,1k,16,TP_DRL,3,225,71,9,0,0,2597.2317408358044,18.841688976795457,1244270.4352606738,243360.6141163149,0.0,243360.6141163149,0.0,0.0617480067322903
174,1k,16,TP_DRL,3,229,75,4,0,0,2597.231748300509,18.50512727505942,1237076.034033257,243360.6148157577,0.0,243360.6148157577,0.0,0.0616058306544884
175,1k,16,TP_DRL,3,234,72,5,0,0,2597.2317416937094,18.383783915209925,1234923.625862779,243360.61419670057,0.0,243360.61419670057,0.0,0.0627532821496521
176,1k,16,TP_DRL,3,225,73,5,0,0,2548.718963737201,18.62269537318572,1234788.234025457,238814.96690217577,0.0,238814.96690217577,0.0,0.0642480543413383
177,1k,16,TP_DRL,3,224,70,10,0,0,2544.568093430034,18.947655094017623,1236694.9795969727,238426.0303543942,0.0,238426.0303543942,0.0,0.0619551926421843
178,1k,16,TP_DRL,3,249,75,10,0,0,2597.231732240437,18.674389324188517,1214062.4092777437,243360.6133109289,0.0,243360.6133109289,0.0,0.0482773638869925
179,1k,16,TP_DRL,3,218,82,11,0,0,2548.718963737201,19.59106969784205,1235959.938798278,238814.96690217577,0.0,238814.96690217577,0.0,0.0531191335351076
180,1k,16,TP_DRL,3,220,69,5,0,0,2597.2317426798336,18.93323357131378,1256329.1271168662,243360.61428910043,0.0,243360.61428910043,0.0,0.0682320117848442
181,1k,16,TP_DRL,3,231,61,7,0,0,2597.2317193205768,19.17059694586878,1254053.337056527,243360.61210033804,0.0,243360.61210033804,0.0,0.0683920817015001
182,1k,16,TP_DRL,3,228,69,7,0,0,2597.231732240437,18.962559579316924,1245852.599024185,243360.6133109289,0.0,243360.6133109289,0.0,0.0638608745421814
183,1k,16,TP_DRL,3,227,85,6,0,0,2597.2317416937094,19.169675389532763,1234501.3490986712,243360.61419670057,0.0,243360.61419670057,0.0,0.0542938689613631
184,1k,16,TP_DRL,3,240,77,13,0,0,2548.718963737201,18.9681553015762,1210679.8839547304,238814.96690217577,0.0,238814.96690217577,0.0,0.0477462469190575
185,1k,16,TP_DRL,3,237,80,9,0,0,2597.2317450740406,18.90163403779725,1224389.907320255,243360.6145134376,0.0,243360.6145134376,0.0,0.0494527820579165
186,1k,16,TP_DRL,3,229,75,10,0,0,2597.231732240437,19.17271414854992,1236601.22264317,243360.6133109289,0.0,243360.6133109289,0.0,0.0552895681027822
187,1k,16,TP_DRL,3,230,71,7,0,0,2597.2317426798336,19.0421256310586,1242690.9805173578,243360.61428910043,0.0,243360.61428910043,0.0,0.0622094998306285
188,1k,16,TP_DRL,3,252,71,8,0,0,2597.231732240437,19.036937525568035,1218948.1010560698,243360.6133109289,0.0,243360.6133109289,0.0,0.0521473083973559
189,1k,16,TP_DRL,3,236,79,8,0,0,2597.2317416937094,18.565261652079386,1222061.8584051316,243360.61419670057,0.0,243360.61419670057,0.0,0.0538964702123722
190,1k,16,TP_DRL,3,276,80,10,0,0,2597.231732240437,18.97837229786962,1180686.3621454316,243360.6133109289,0.0,243360.6133109289,0.0,0.0358641559251237
191,1k,16,TP_DRL,3,258,58,9,0,0,2597.231738844905,18.84518649094588,1224324.7431610646,243360.6139297677,0.0,243360.6139297677,0.0,0.05834740076054
192,1k,16,TP_DRL,3,211,68,8,0,0,2597.2317193205768,19.649637863641424,1270832.7051540455,243360.61210033804,0.0,243360.61210033804,0.0,0.067166404699962
193,1k,16,TP_DRL,3,246,77,7,0,0,2548.718963737201,19.037231820568763,1210785.9109676385,238814.96690217577,0.0,238814.96690217577,0.0,0.0510015547879557
194,1k,16,TP_DRL,3,217,74,7,0,0,2597.231732240437,18.850537990238347,1250641.4398868445,243360.6133109289,0.0,243360.6133109289,0.0,0.0644924891038802
195,1k,16,TP_DRL,3,239,75,9,0,0,2597.2317193205768,18.93200114844366,1225183.5713246746,243360.61210033804,0.0,243360.61210033804,0.0,0.054528340728336
196,1k,16,TP_DRL,3,227,81,7,0,0,2597.231732240437,19.00221725222405,1236045.8899716178,243360.6133109289,0.0,243360.6133109289,0.0,0.0548644561562976
197,1k,16,TP_DRL,3,245,65,8,0,0,2597.231738844905,19.153471182291643,1233103.8260246036,243360.6139297677,0.0,243360.6139297677,0.0,0.0592355507124224
198,1k,16,TP_DRL,3,222,78,6,0,0,2548.718963737201,19.310752071292416,1239027.5906348615,238814.96690217577,0.0,238814.96690217577,0.0,0.0587113123076099
199,1k,16,TP_DRL,3,243,75,8,0,0,2548.718963737201,19.35054102306002,1217587.8515280825,238814.96690217577,0.0,238814.96690217577,0.0,0.0514499342117574
200,1k,16,TP_DRL,3,210,66,5,0,0,2548.718963737201,19.17946988195513,1260866.1746428243,238814.96690217577,0.0,238814.96690217577,0.0,0.0738201781383355
201,1k,16,TP_DRL,3,231,67,8,0,0,2597.231732240437,19.11013158794354,1244821.571378602,243360.6133109289,0.0,243360.6133109289,0.0,0.062859053421018
202,1k,16,TP_DRL,3,240,78,8,0,0,2548.718963737201,18.88552739016505,1213333.1855362374,238814.96690217577,0.0,238814.96690217577,0.0,0.0524817284332326
203,1k,16,TP_DRL,3,216,77,9,0,0,2548.718963737201,19.0385547643546,1239474.0615278354,238814.96690217577,0.0,238814.96690217577,0.0,0.0601468883439211
204,1k,16,TP_DRL,3,248,77,9,0,0,2548.718963737201,18.987061793448856,1205319.4527014007,238814.96690217577,0.0,238814.96690217577,0.0,0.048315448461472
205,1k,16,TP_DRL,3,248,66,6,0,0,2597.231738844905,19.046230576733063,1230320.9918413116,243360.6139297677,0.0,243360.6139297677,0.0,0.0601298313618357
206,1k,16,TP_DRL,3,262,72,7,0,0,2548.718963737201,19.995643853369835,1206758.0789780573,238814.96690217577,0.0,238814.96690217577,0.0,0.0494118008697161
207,1k,16,TP_DRL,3,248,74,10,0,0,2597.231738844905,19.360108436599663,1220925.6793109572,243360.6139297677,0.0,243360.6139297677,0.0,0.048842263215118
208,1k,16,TP_DRL,3,260,82,9,0,0,2548.718963737201,19.406017421046386,1191157.6418223034,238814.96690217577,0.0,238814.96690217577,0.0,0.0404506118077322
209,1k,16,TP_DRL,3,224,78,7,0,0,2597.231732240437,19.6597130319041,1246019.365782057,243360.6133109289,0.0,243360.6133109289,0.0,0.0586170333531504
210,1k,16,TP_DRL,3,242,84,10,0,0,2597.231732240437,19.20561191107604,1215346.4480356453,243360.6133109289,0.0,243360.6133109289,0.0,0.0445993217014155
211,1k,16,TP_DRL,3,246,70,10,0,0,2540.0,19.72139312989819,1218575.982813024,237998.0,0.0,237998.0,0.0,0.0518381091288185
212,1k,16,TP_DRL,3,232,79,8,0,0,2548.718963737201,18.49251566248997,1215873.681172481,238814.96690217577,0.0,238814.96690217577,0.0,0.0551589630307395
213,1k,16,TP_DRL,3,245,72,8,0,0,2597.2317408358044,18.074405272515367,1217835.8901708173,243360.6141163149,0.0,243360.6141163149,0.0,0.0545013999857506
214,1k,16,TP_DRL,3,240,69,8,0,0,2548.718963737201,18.80260055457712,1222735.8868347742,238814.96690217577,0.0,238814.96690217577,0.0,0.060400394145244
215,1k,16,TP_DRL,3,236,57,8,0,0,2597.231732240437,19.220496657160133,1251436.3347503927,243360.6133109289,0.0,243360.6133109289,0.0,0.0666563997751632
216,1k,16,TP_DRL,3,234,82,7,0,0,2597.2317450740406,20.00181372593769,1235293.997515807,243360.6145134376,0.0,243360.6145134376,0.0,0.0490242783041312
217,1k,16,TP_DRL,3,218,74,9,0,0,2548.718963737201,18.735695139308365,1238086.5620978775,238814.96690217577,0.0,238814.96690217577,0.0,0.0625741091102912
218,1k,16,TP_DRL,3,207,70,6,0,0,2548.718963737201,18.760241671655717,1256619.0379841458,238814.96690217577,0.0,238814.96690217577,0.0,0.0724658540706364
219,1k,16,TP_DRL,3,253,76,9,0,0,2597.2317393414646,19.573782630422297,1215078.4300998342,243360.61397629525,0.0,243360.61397629525,0.0,0.0464654493096921
220,1k,16,TP_DRL,3,226,71,9,0,0,2597.231748799399,19.421245158145982,1247827.488727191,243360.6148625037,0.0,243360.6148625037,0.0,0.0589477235678839
221,1k,16,TP_DRL,3,241,61,11,0,0,2548.718963737201,18.821795694528447,1225974.6888623966,238814.96690217577,0.0,238814.96690217577,0.0,0.0600794204559439
222,1k,16,TP_DRL,3,229,62,9,0,0,2548.718963737201,19.519506712247463,1246055.9254766768,238814.96690217577,0.0,238814.96690217577,0.0,0.0656880075969945
223,1k,16,TP_DRL,3,232,68,8,0,0,2597.231732240437,18.68641538660976,1239461.0770866657,243360.6133109289,0.0,243360.6133109289,0.0,0.0621757285419512
224,1k,16,TP_DRL,3,240,64,8,0,0,2548.718963737201,18.72603967122952,1227153.2631056565,238814.96690217577,0.0,238814.96690217577,0.0,0.0613458888360894
225,1k,16,TP_DRL,3,235,74,7,0,0,2548.718963737201,19.30792305001951,1227493.478789189,238814.96690217577,0.0,238814.96690217577,0.0,0.0571012542948335
226,1k,16,TP_DRL,3,250,71,8,0,0,2597.2317446777256,18.617155167092147,1217435.9597680285,243360.6144763029,0.0,243360.6144763029,0.0,0.0533448097479285
227,1k,16,TP_DRL,3,214,69,9,0,0,2548.718963737201,19.03251567373115,1251085.5310526884,238814.96690217577,0.0,238814.96690217577,0.0,0.0662364521931955
228,1k,16,TP_DRL,3,215,65,8,0,0,2597.2317455332995,19.32398335221949,1266559.9605209492,243360.6145564702,0.0,243360.6145564702,0.0,0.0708895349559995
229,1k,16,TP_DRL,3,238,75,4,0,0,2597.231738844905,19.25257086196058,1234896.2986156167,243360.6139297677,0.0,243360.6139297677,0.0,0.058979236528207
230,1k,16,TP_DRL,3,233,71,12,0,0,2597.231738844905,19.071188792921596,1235418.8198560977,243360.6139297677,0.0,243360.6139297677,0.0,0.0553251454049787
231,1k,16,TP_DRL,3,237,76,10,0,0,2597.231732240437,19.465218185636623,1230748.1801770362,243360.6133109289,0.0,243360.6133109289,0.0,0.0513341498839009
232,1k,16,TP_DRL,3,229,73,5,0,0,2597.231738844905,19.30006286185536,1245634.5162421614,243360.6139297677,0.0,243360.6139297677,0.0,0.0613555207594289
233,1k,16,TP_DRL,3,228,76,9,0,0,2597.2317193205768,18.297963280948988,1232281.120064665,243360.61210033804,0.0,243360.61210033804,0.0,0.0571837123595713
234,1k,16,TP_DRL,3,225,68,8,0,0,2597.2317450740406,19.630970074964857,1255760.8533545234,243360.6145134376,0.0,243360.6145134376,0.0,0.0645850494755238
235,1k,16,TP_DRL,3,235,82,8,0,0,2548.718963737201,18.85313366822443,1212767.4241136084,238814.96690217577,0.0,238814.96690217577,0.0,0.0504900386755205
236,1k,16,TP_DRL,3,231,70,6,0,0,2548.718963737201,18.94500159263908,1234454.3590245268,238814.96690217577,0.0,238814.96690217577,0.0,0.0627287358485831
237,1k,16,TP_DRL,3,244,70,8,0,0,2597.231732240437,19.51423107320944,1232449.6564170269,243360.6133109289,0.0,243360.6133109289,0.0,0.0540374796147739
238,1k,16,TP_DRL,3,224,73,6,0,0,2597.2317450740406,19.10063871130117,1249134.136451359,243360.6145134376,0.0,243360.6145134376,0.0,0.0632797582447346
239,1k,16,TP_DRL,3,243,72,7,0,0,2548.718963737201,19.18600112929793,1220691.019099096,238814.96690217577,0.0,238814.96690217577,0.0,0.0566370869794203
240,1k,16,TP_DRL,3,251,76,6,0,0,2597.231738844905,18.78575341324947,1215593.6497490795,243360.6139297677,0.0,243360.6139297677,0.0,0.0516107219922751
241,1k,16,TP_DRL,3,209,66,7,0,0,2597.231732240437,19.18667995906947,1270906.0524179284,243360.6133109289,0.0,243360.6133109289,0.0,0.0709810823292592
242,1k,16,TP_DRL,3,243,58,9,0,0,2548.718963737201,19.225246669819004,1233200.8874494126,238814.96690217577,0.0,238814.96690217577,0.0,0.0646579820071795
243,1k,16,TP_DRL,3,232,64,9,0,0,2597.231732240437,19.020390129210572,1246063.282428298,243360.6133109289,0.0,243360.6133109289,0.0,0.0645758491935229
244,1k,16,TP_DRL,3,240,71,9,0,0,2597.231748799399,19.402808469291784,1231730.0283095725,243360.6148625037,0.0,243360.6148625037,0.0,0.0556157904013251
245,1k,16,TP_DRL,3,223,67,6,0,0,2548.718963737201,19.238993276528813,1248549.4744878612,238814.96690217577,0.0,238814.96690217577,0.0,0.0679184178616444
246,1k,16,TP_DRL,3,218,76,6,0,0,2597.2317193205768,19.42753877653344,1255710.7857396894,243360.61210033804,0.0,243360.61210033804,0.0,0.0638648686400874
247,1k,16,TP_DRL,3,236,72,13,0,0,2548.718963737201,19.165244632902056,1221885.9695486473,238814.96690217577,0.0,238814.96690217577,0.0,0.0508307609645411
248,1k,16,TP_DRL,3,230,74,6,0,0,2597.231732240437,18.994853814112457,1240371.9404861105,243360.6133109289,0.0,243360.6133109289,0.0,0.0610544558879625
249,1k,16,TP_DRL,3,229,80,12,0,0,2548.718963737201,18.9239105839015,1219680.1131519228,238814.96690217577,0.0,238814.96690217577,0.0,0.0494491524837808
250,1k,16,TP_DRL,3,238,66,8,0,0,2597.231748799399,18.661200285199023,1234973.350303195,243360.6148625037,0.0,243360.6148625037,0.0,0.0610436150968177
251,1k,16,TP_DRL,3,231,72,8,0,0,2548.718963737201,19.08256012698513,1232101.1855243926,238814.96690217577,0.0,238814.96690217577,0.0,0.059757838902819
252,1k,16,TP_DRL,3,227,62,8,0,0,2597.231732240437,18.993651894653723,1254194.0810213354,243360.6133109289,0.0,243360.6133109289,0.0,0.0673679806854541
253,1k,16,TP_DRL,3,226,62,8,0,0,2548.718963737201,19.35098344069013,1249834.440373078,238814.96690217577,0.0,238814.96690217577,0.0,0.0682217208062061
254,1k,16,TP_DRL,3,219,61,10,0,0,2597.231732240437,19.00323593817821,1263469.5899854156,243360.6133109289,0.0,243360.6133109289,0.0,0.0684811001428256
255,1k,16,TP_DRL,3,235,78,10,0,0,2548.718963737201,18.656826600754368,1215691.722916692,238814.96690217577,0.0,238814.96690217577,0.0,0.0519371849920098
256,1k,16,TP_DRL,3,244,70,8,0,0,2548.718963737201,18.981435320008583,1219276.4248789856,238814.96690217577,0.0,238814.96690217577,0.0,0.05573515800546
257,1k,16,TP_DRL,3,231,64,8,0,0,2597.231732240437,18.762408273529807,1245354.6513353386,243360.6133109289,0.0,243360.6133109289,0.0,0.0650241067681413
258,1k,16,TP_DRL,3,239,68,8,0,0,2597.231738844905,19.90775929270473,1240841.9973387565,243360.6139297677,0.0,243360.6139297677,0.0,0.0589230395859453
259,1k,16,TP_DRL,3,246,77,7,0,0,2597.231732240437,18.30601314342416,1215074.6055211518,243360.6133109289,0.0,243360.6133109289,0.0,0.0534842134748079
260,1k,16,TP_DRL,3,251,72,9,0,0,2548.718963737201,18.463170540832355,1202145.1272837908,238814.96690217577,0.0,238814.96690217577,0.0,0.0528245616777362
261,1k,16,TP_DRL,3,252,72,7,0,0,2548.718963737201,18.78354019231516,1207526.1386704035,238814.96690217577,0.0,238814.96690217577,0.0,0.0533455081114755
262,1k,16,TP_DRL,3,228,72,9,0,0,2548.718963737201,18.678306328034186,1228345.3751100746,238814.96690217577,0.0,238814.96690217577,0.0,0.0621060418712259
263,1k,16,TP_DRL,3,214,77,8,0,0,2597.231732240437,19.64390996584911,1256047.6020002903,243360.6133109289,0.0,243360.6133109289,0.0,0.0598013717547593
264,1k,16,TP_DRL,3,252,79,8,0,0,2597.2317193205768,19.7076459263012,1215604.8599755184,243360.61210033804,0.0,243360.61210033804,0.0,0.0454276588181181
265,1k,16,TP_DRL,3,230,74,10,0,0,2597.231732240437,19.450397407519635,1239956.9125792496,243360.6133109289,0.0,243360.6133109289,0.0,0.0551907024255357
266,1k,16,TP_DRL,3,247,73,10,0,0,2597.2317455332995,19.53755763159422,1223804.9717579004,243360.6145564702,0.0,243360.6145564702,0.0,0.049171138387849
267,1k,16,TP_DRL,3,229,72,8,0,0,2548.718963737201,18.65884749108122,1230017.8732044743,238814.96690217577,0.0,238814.96690217577,0.0,0.059813267501413
268,1k,16,TP_DRL,3,227,73,6,0,0,2548.718963737201,19.07627048103488,1238325.1003489858,238814.96690217577,0.0,238814.96690217577,0.0,0.0623164094538052
269,1k,16,TP_DRL,3,239,70,8,0,0,2548.718963737201,19.18841983008268,1226801.1133069715,238814.96690217577,0.0,238814.96690217577,0.0,0.0579362589475381
270,1k,16,TP_DRL,3,244,77,11,0,0,2597.2317446777256,18.87106141237249,1217195.640158549,243360.6144763029,0.0,243360.6144763029,0.0,0.0492874088243971
271,1k,16,TP_DRL,3,249,73,4,0,0,2548.718963737201,18.78291325639838,1211494.615174129,238814.96690217577,0.0,238814.96690217577,0.0,0.0578201999360182
272,1k,16,TP_DRL,3,223,77,7,0,0,2597.231732240437,19.12446042831633,1244117.8211400148,243360.6133109289,0.0,243360.6133109289,0.0,0.0585978304434258
273,1k,16,TP_DRL,3,232,70,7,0,0,2548.718963737201,18.5102186958616,1229341.3878540688,238814.96690217577,0.0,238814.96690217577,0.0,0.0616301758672338
274,1k,16,TP_DRL,3,246,71,9,0,0,2548.718963737201,18.45486353184208,1211268.6713928997,238814.96690217577,0.0,238814.96690217577,0.0,0.0545767432705349
275,1k,16,TP_DRL,3,249,86,9,0,0,2548.718963737201,18.74522342916253,1193104.2549913316,238814.96690217577,0.0,238814.96690217577,0.0,0.0420251679371404
276,1k,16,TP_DRL,3,245,75,5,0,0,2548.718963737201,17.631777485818397,1204559.2923921028,238814.96690217577,0.0,238814.96690217577,0.0,0.0582674029677527
277,1k,16,TP_DRL,3,236,65,4,0,0,2548.718963737201,18.947488594348076,1237509.5960011494,238814.96690217577,0.0,238814.96690217577,0.0,0.0674183799128695
278,1k,16,TP_DRL,3,238,65,10,0,0,2597.2317464215107,17.956012256367565,1228826.0302975746,243360.6146396956,0.0,243360.6146396956,0.0,0.0621703733370746
279,1k,16,TP_DRL,3,223,65,6,0,0,2597.2317193205768,19.1990918921721,1259347.2429561424,243360.61210033804,0.0,243360.61210033804,0.0,0.0693800853696234
280,1k,16,TP_DRL,3,253,74,9,0,0,2548.718963737201,18.57283729829436,1201168.4660421582,238814.96690217577,0.0,238814.96690217577,0.0,0.0495394173641335
281,1k,16,TP_DRL,3,229,82,7,0,0,2597.2317193205768,19.486908960515542,1236239.680955115,243360.61210033804,0.0,243360.61210033804,0.0,0.053023023749512
282,1k,16,TP_DRL,3,228,75,5,0,0,2548.718963737201,19.026921858319724,1233981.0727485444,238814.96690217577,0.0,238814.96690217577,0.0,0.06203162410988
283,1k,16,TP_DRL,3,235,76,11,0,0,2597.231748799399,19.304761605800632,1230751.4052901152,243360.6148625037,0.0,243360.6148625037,0.0,0.0505907191091622
284,1k,16,TP_DRL,3,243,69,7,0,0,2548.718963737201,18.788273557597325,1221563.649763004,238814.96690217577,0.0,238814.96690217577,0.0,0.0587366129045798
285,1k,16,TP_DRL,3,231,78,5,0,0,2548.718963737201,19.475056654858875,1231614.8614518617,238814.96690217577,0.0,238814.96690217577,0.0,0.0563848690667242
286,1k,16,TP_DRL,3,228,65,9,0,0,2597.231738844905,19.42687765645623,1253388.2881658764,243360.6139297677,0.0,243360.6139297677,0.0,0.0635956575067071
287,1k,16,TP_DRL,3,225,66,7,0,0,2548.718963737201,18.83854518663404,1242149.074966623,238814.96690217577,0.0,238814.96690217577,0.0,0.0671476246315672
288,1k,16,TP_DRL,3,243,65,9,0,0,2548.718963737201,18.665060585894427,1221765.8063254843,238814.96690217577,0.0,238814.96690217577,0.0,0.059873717225628
289,1k,16,TP_DRL,3,225,68,10,0,0,2548.718963737201,19.096120306077765,1239731.1081822156,238814.96690217577,0.0,238814.96690217577,0.0,0.0619772176534232
290,1k,16,TP_DRL,3,240,70,7,0,0,2548.718963737201,18.72625286280132,1221834.2326011218,238814.96690217577,0.0,238814.96690217577,0.0,0.0593708873463149
291,1k,16,TP_DRL,3,237,81,9,0,0,2548.718963737201,18.79563451919548,1212299.240203299,238814.96690217577,0.0,238814.96690217577,0.0,0.0495996833783326
292,1k,16,TP_DRL,3,226,72,7,0,0,2548.718963737201,18.56930773165689,1233063.994530392,238814.96690217577,0.0,238814.96690217577,0.0,0.0608410460957546
293,1k,16,TP_DRL,3,253,77,9,0,0,2548.718963737201,19.079078938155423,1202029.5653901272,238814.96690217577,0.0,238814.96690217577,0.0,0.0466934030755094
294,1k,16,TP_DRL,3,233,62,8,0,0,2548.718963737201,19.391884051665723,1242402.509567161,238814.96690217577,0.0,238814.96690217577,0.0,0.0656538427674731
295,1k,16,TP_DRL,3,229,68,7,0,0,2597.231732240437,18.813446083497123,1245759.0486152912,243360.6133109289,0.0,243360.6133109289,0.0,0.0643437735430219
296,1k,16,TP_DRL,3,226,70,8,0,0,2548.718963737201,19.409345093150005,1240885.4318998377,238814.96690217577,0.0,238814.96690217577,0.0,0.0620756229758145
297,1k,16,TP_DRL,3,240,73,7,0,0,2548.718963737201,18.317954789806542,1214909.5520346973,238814.96690217577,0.0,238814.96690217577,0.0,0.0596090361177756
298,1k,16,TP_DRL,3,238,67,6,0,0,2597.2317193205768,18.908270160358622,1239176.3418158086,243360.61210033804,0.0,243360.61210033804,0.0,0.0617994750654357
299,1k,16,TP_DRL,3,223,70,6,0,0,2548.718963737201,19.602657454061223,1246374.0653110158,238814.96690217577,0.0,238814.96690217577,0.0,0.0649158660035801
